num_ticket,fecha,asunto,usuario,prioridad,departamento,tipo,fuente,estado_actual,atraso,contesta,agente,equipo,lider,srn,correcciones,prevenciones,prioridad_corregida,prioridad_final
696592,8/4/2025 16:24,INSTANCIA DE DESARROLLO DE SAP,jmorales,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Abierto,0,0,jsarango,Equipo de AWS,,,,,Normal,Normal
694848,8/5/2025 16:08,Disco duro defectuoso,jcastro,Normal,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Cerrado,0,0,nenriquez,Equipo de mesa de ayuda,,,,,Normal,Normal
696429,8/5/2025 16:14,Cuenta de base de datos SQL PROD,mramirez,Normal,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Abierto,0,1,jsarango,Equipo de AWS,,,,,Normal,Normal
695148,8/6/2025 16:07,[Solo prueba]:::[SAP]Página no disponible,drodriguez,Normal,Departamento Técnico Interno,Pedido,Correo electrónico,Abierto,1,0,nenriquez,Equipo de soporte de JDE,,,,,Normal,Normal
695470,8/7/2025 13:17,No se puede iniciar sesión en la instancia de producción,jmartinez,Urgente,Departamento Técnico Interno,Pedido,Correo electrónico,Resuelto,0,1,mjacome,BPM - Equipo de soporte de ProcessMaker,,,,,Urgente,Urgente
696004,8/8/2025 8:43,Problemas con el computador no se logra acceder,cgomez,Normal,Departamento de soporte de SAP JDE,Pedido,Web,Resuelto,1,0,mjacome,Equipo de soporte de JDE,,,,,,Urgente
111402,8/8/2025 8:58,Problema SMTP en SAP Prod,vgomez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de SAP,,,,,Normal,Normal
111448,8/8/2025 11:50,Zoom no se puede instalar,lmartinez,Normal,Departamento Técnico Interno,Pedido,Web,Cerrado,0,1,jsarango,Equipo de red,,,,,Normal,Normal
696210,8/12/2025 14:18,La impresora HP no funciona,lmorales,Normal,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Abierto,0,0,rmorillo,Equipo de AWS,,,,,Normal,Normal
695022,8/13/2025 15:06,Ver informes PMP de todos los usuarios,vgomez,Normal,Departamento de soporte de SAP JDE,Pedido,Web,Abierto,0,1,rmorillo,Equipo de Workday,,,,,Normal,Normal
694988,8/13/2025 16:19,Formato de fecha de prueba JDE,vlopez,Normal,Departamento Técnico Interno,Pedido,Web,Abierto,0,1,spaez,Equipo de Workday,,,,,Normal,Normal
696703,8/14/2025 11:47,Instalación firma electrónica,vvargas,Normal,Departamento Técnico Interno,Incidente / Problema,Web,Abierto,1,0,msandoval,Equipo de Salesforce,,,,,,Baja
695096,8/15/2025 12:25,Solicitud de acceso público,llopez,Normal,Departamento Técnico Interno,Pedido,Correo electrónico,Abierto,0,0,nenriquez,Equipo de mesa de ayuda,,,,,Normal,Normal
111127,8/15/2025 12:58,Ver informes PMP de todos los usuarios,smartinez,Normal,Departamento de soporte de SAP JDE,Pedido,Correo electrónico,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Normal,Normal
696656,8/15/2025 13:45,La facultad no puede publicar calificaciones,srodriguez,Alta,Departamento Técnico Interno,Pedido,Web,Resuelto,1,0,rmorillo,Equipo de AWS,,,,,Alta,Alta
696479,8/18/2025 11:23,Prueba JDE: Fecha de finalización de las entradas de elementos múltiples,dperez,Normal,Departamento de soporte de SAP JDE,Pedido,Web,Abierto,0,0,spaez,Equipo de AWS,,,,,Normal,Normal
695370,8/18/2025 14:55,No se puede abrir el archivo adjunto en JDE SIT,mcastro,Normal,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Resuelto,0,1,msandoval,Equipo de mesa de ayuda,,,,,Normal,Normal
695381,8/18/2025 15:44,Solicitud de instrucciones para los pasos posteriores a la clonación,dmartinez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,nenriquez,BPM - Equipo de soporte de ProcessMaker,,,,,Normal,Normal
695813,8/19/2025 9:49,Adición de problema de inscripción de asignaturas,vmorales,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Cerrado,0,0,jsarango,Equipo de Workday,,,,,Alta,Alta
696653,8/19/2025 10:57,Error en el cálculo de la matrícula,aramirez,Normal,Departamento Técnico Interno,Pedido,Web,Cerrado,0,1,rmorillo,Equipo de AWS,,,,,Normal,Normal
696266,8/19/2025 13:54,Error en solicitud de proceso.,smorales,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Resuelto,1,1,msandoval,Equipo de Salesforce,,,,,Normal,Normal
695325,8/21/2025 10:45,Soporte para impresora y actualización de firma electrónica por cambio de CPU,afernandez,Urgente,Departamento Técnico Interno,Incidente / Problema,Web,Resuelto,1,1,mjacome,Equipo de Salesforce,,,,,,Urgente
111543,8/22/2025 11:13,Establecer tiempo de espera en Oracle Workflow,vfernandez,Baja,Departamento de soporte de SAP JDE,Pedido,Web,Abierto,0,0,msandoval,Equipo de soporte de JDE,,,,,Baja,Baja
696024,8/22/2025 12:30,Personalización en los botones del carrito de compra,mvargas,Normal,Departamento Técnico Interno,Pedido,Web,Abierto,0,1,mjacome,Equipo de Workday,,,,,Normal,Normal
695642,8/22/2025 12:49,Página de error,jmartinez,Normal,Departamento Técnico Interno,Pedido,Correo electrónico,Abierto,1,0,rmorillo,Equipo de Workday,,,,,Normal,Normal
111421,8/22/2025 14:10,No se puede iniciar el servidor de aplicaciones,clopez,Normal,Departamento de soporte de SAP JDE,Pedido,Web,Cerrado,0,1,jsarango,Equipo de soporte de SAP,,,,,Normal,Normal
695635,8/25/2025 9:23,No se puede iniciar sesión en JDE Prod (28 de marzo de 2019),dmartinez,Alta,Departamento de soporte de SAP JDE,Pedido,Correo electrónico,Abierto,0,1,mjacome,Equipo de soporte de SAP,,,,,Alta,Alta
111301,8/25/2025 10:57,Restablecer contraseña,llopez,Alta,Departamento Técnico Interno,Pedido,Web,Cerrado,0,1,nenriquez,Equipo de red,,,,,Alta,Alta
695335,8/25/2025 11:36,Ralentización de la instancia de prueba de JDE,dramirez,Normal,Departamento Técnico Interno,Pedido,Web,Resuelto,0,0,spaez,Equipo de soporte de JDE,,,,,Normal,Normal
111170,8/26/2025 13:31,Error al abrir el subprograma Java,clopez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Normal,Normal
695030,8/26/2025 15:02,Problema con el programador de informes de consultas,vgomez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Abierto,0,1,nenriquez,Equipo de mesa de ayuda,,,,,Normal,Normal
696374,8/28/2025 13:03,"Desaceleración de producción de JDE, 2 de octubre de 2019",lgomez,Alta,Departamento Técnico Interno,Incidente / Problema,Web,Resuelto,1,1,jsarango,Equipo de Salesforce,,,,,Alta,Alta
695040,8/29/2025 8:03,Desaceleración de JDE el 29 de enero de 2019,drodriguez,Urgente,Departamento Técnico Interno,Pedido,Correo electrónico,Abierto,1,1,spaez,Equipo de Salesforce,,,,,Urgente,Urgente
111314,8/29/2025 8:05,"Desaceleración de producción de JDE, 2 de octubre de 2019",afernandez,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Alta,Alta
111157,8/29/2025 14:59,No se puede iniciar sesión en JDE Prod (28 de marzo de 2019),jcastro,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Alta,Alta
111152,8/29/2025 16:13,Gastos diferidos de Internet (20 de marzo de 2019),lperez,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Alta,Alta
695316,9/1/2025 8:03,VPN,lrodriguez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Abierto,0,0,msandoval,Equipo de hardware,,,,,Normal,Normal
695036,9/1/2025 8:19,PROD: Restricciones en el conjunto de asignaciones,jgomez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Resuelto,1,0,jsarango,BPM - Equipo de soporte de ProcessMaker,,,,,Normal,Normal
694938,9/1/2025 12:25,Disco duro defectuoso,lperez,Normal,Departamento Técnico Interno,Pedido,Web,Abierto,0,0,msandoval,Equipo de AWS,,,,,Normal,Normal
111539,9/1/2025 14:06,APP-SQLAP-10000 en el módulo de Cuentas por Pagar,vperez,Alta,Departamento de soporte de SAP JDE,Pedido,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Alta,Alta
695796,9/1/2025 14:29,"1900 correos electrónicos del flujo de trabajo de JDE, notificación del 22/02/2021",jramirez,Normal,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Cerrado,0,1,nenriquez,Equipo de red,,,,,Normal,Normal
111229,9/1/2025 16:09,Cuenta bloqueada de OpenVPN,cgomez,Normal,Departamento de soporte de SAP JDE,Pedido,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Normal,Normal
111323,9/2/2025 15:41,Diario de publicación de desaceleración de JDE PROD,lfernandez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Normal,Normal
696124,9/3/2025 9:18,Crear contabilidad - Error de clase de contabilidad,lmorales,Alta,Departamento Técnico Interno,Incidente / Problema,Web,Abierto,0,1,rmorillo,BPM - Equipo de soporte de ProcessMaker,,,,,Alta,Alta
695153,9/3/2025 15:08,JDE PROD - Estado de error de las transacciones,dfernandez,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Abierto,1,0,rmorillo,Equipo de AWS,,,,,Alta,Alta
695561,9/4/2025 8:49,No se pueden imprimir recibos de sueldo ni informes de nómina,jgomez,Normal,Departamento de soporte de SAP JDE,Pedido,Correo electrónico,Resuelto,1,0,mjacome,Equipo de mesa de ayuda,,,,,Normal,Normal
695994,9/4/2025 12:02,Anexo UPMin de Cuentas por Pagar de JDE,sgomez,Normal,Departamento Técnico Interno,Pedido,Correo electrónico,Cerrado,1,0,mjacome,Equipo de Workday,,,,,Normal,Normal
111227,9/4/2025 13:31,Adición de problema de inscripción de asignaturas,afernandez,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de SAP,,,,,Alta,Alta
111508,9/5/2025 9:45,Problema de licencia de vacaciones,jgomez,Baja,Departamento de soporte de SAP JDE,Pedido,Web,Abierto,0,0,msandoval,Equipo de soporte de JDE,,,,,Baja,Baja
695553,9/5/2025 11:55,Nombres de Dynaform faltantes,sramirez,Normal,Departamento Técnico Interno,Incidente / Problema,Web,Resuelto,1,0,rmorillo,BPM - Equipo de soporte de ProcessMaker,,,,,Normal,Normal
111589,9/5/2025 14:48,Ver la página de error de saldo de licencia,mgomez,Baja,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Baja,Baja
696508,9/8/2025 10:54,Adición de problema de inscripción de asignaturas,clopez,Alta,Departamento Técnico Interno,Incidente / Problema,Web,Cerrado,0,0,jsarango,Equipo de soporte de JDE,,,,,Alta,Alta
696312,9/8/2025 13:06,Los tickets de prueba no aparecen,mvargas,Normal,Departamento Técnico Interno,Pedido,Correo electrónico,Cerrado,0,1,msandoval,Equipo de AWS,,,,,Normal,Normal
695911,9/8/2025 16:15,Tiempo de inactividad del sistema,avargas,Urgente,Departamento Técnico Interno,Pedido,Correo electrónico,Abierto,1,1,spaez,Equipo de soporte de JDE,,,,,Urgente,Urgente
111193,9/9/2025 9:13,Stock de caché de aplicaciones en cola,lvargas,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de SAP,,,,,Alta,Alta
695034,9/9/2025 10:50,[SAP] Término Activar un Estudiante,dramirez,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,0,mjacome,Equipo de AWS,,,,,Alta,Alta
111259,9/10/2025 12:58,Error de proceso por lotes,llopez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de SAP,,,,,Normal,Normal
111543,9/11/2025 9:12,Establecer tiempo de espera en Oracle Workflow,jmorales,Baja,Departamento de soporte de SAP JDE,Pedido,Web,Abierto,0,0,msandoval,Equipo de soporte de JDE,,,,,Baja,Baja
696103,9/11/2025 10:41,No puedo iniciar sesión en la cuenta de usuario,dperez,Alta,Departamento Técnico Interno,Incidente / Problema,Web,Resuelto,0,1,mjacome,Equipo de Salesforce,,,,,Alta,Alta
111563,9/11/2025 11:21,Restablecimiento de contraseña de VPN,jcastro,Normal,Departamento Técnico Interno,Pedido,Web,Cerrado,0,1,jsarango,Equipo de mesa de ayuda,,,,,Normal,Normal
695675,9/11/2025 16:19,No se puede conectar a la base de datos de CS 9.2 desde Win 10,jrodriguez,Normal,Departamento de soporte de SAP JDE,Pedido,Correo electrónico,Abierto,1,1,rmorillo,Equipo de AWS,,,,,Normal,Normal
111383,9/12/2025 8:38,La aprobación de JDE no se puede aprobar ni transferir,jperez,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Alta,Alta
696619,9/12/2025 9:25,Ordenar el nombre del elemento alfabéticamente,dfernandez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Resuelto,0,0,msandoval,Equipo de red,,,,,Normal,Normal
111524,9/12/2025 12:12,Problemas de inicio de sesión (primer semestre del año escolar 2020-2021),clopez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de SAP,,,,,Normal,Normal
111497,9/12/2025 12:35,Nueva cuenta VPN,smorales,Normal,Departamento Técnico Interno,Pedido,Web,Cerrado,0,1,jsarango,Equipo de Salesforce,,,,,Normal,Normal
111253,9/12/2025 14:02,JDE PROD - Cuenta bancaria número 8 de julio de 2019,jvargas,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Normal,Normal
695102,9/12/2025 16:08,Crear contabilidad - Error de clase de contabilidad,cmorales,Alta,Departamento Técnico Interno,Pedido,Correo electrónico,Cerrado,0,0,nenriquez,Equipo de soporte de SAP,,,,,Alta,Alta
111141,9/15/2025 13:03,Lista de datos maestros en SAP,alopez,Normal,Departamento de soporte de SAP JDE,Pedido,Web,Cerrado,0,1,jsarango,Equipo de soporte de SAP,,,,,Normal,Normal
696041,9/15/2025 13:29,CUENTA VPN ABIERTA BLOQUEADA,crodriguez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Resuelto,0,0,spaez,Equipo de red,,,,,Normal,Normal
695689,9/16/2025 10:51,Desaceleración de producción de JDE 21 de marzo de 2019,vgomez,Alta,Departamento de soporte de SAP JDE,Pedido,Correo electrónico,Cerrado,1,1,msandoval,Equipo de AWS,,,,,Alta,Alta
695947,9/16/2025 12:32,SOLICITUD DE ACCESO,alopez,Normal,Departamento de soporte de SAP JDE,Pedido,Web,Resuelto,1,0,mjacome,Equipo de soporte de SAP,,,,,,Normal
694819,9/17/2025 9:31,Establecer tiempo de espera en Oracle Workflow,drodriguez,Baja,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,0,jsarango,Equipo de hardware,,,,,Baja,Baja
696052,9/19/2025 8:55,No se puede acceder a JDE-SIT en MAC,smorales,Normal,Departamento Técnico Interno,Incidente / Problema,Web,Abierto,0,1,spaez,Equipo de soporte de JDE,,,,,Normal,Normal
696348,9/19/2025 10:04,error multiinquilino,vrodriguez,Alta,Departamento Técnico Interno,Pedido,Web,Resuelto,0,0,mjacome,BPM - Equipo de soporte de ProcessMaker,,,,,Alta,Alta
696497,9/19/2025 16:05,Instancia de prueba: Error APP-PAY-07722,vmorales,Normal,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Resuelto,0,1,rmorillo,Equipo de hardware,,,,,Normal,Normal
695309,9/22/2025 11:57,Lentitud en JDE,aperez,Urgente,Departamento de soporte de SAP JDE,Pedido,Correo electrónico,Resuelto,0,0,nenriquez,Equipo de soporte de JDE,,,,,Urgente,Urgente
111175,9/22/2025 13:06,JDE Prod - Problema de aprobación de DV (11 de abril de 2019),cvargas,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Normal,Normal
696376,9/23/2025 10:55,VPN para instancias de Coloc,mrodriguez,Normal,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Cerrado,0,0,spaez,BPM - Equipo de soporte de ProcessMaker,,,,,Normal,Normal
111122,9/24/2025 13:54,Error al enviar OC aprobadas actualizadas,lmartinez,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Alta,Alta
111371,9/25/2025 11:00,Cliente PeopleTools DPK,jmartinez,Normal,Departamento de soporte de SAP JDE,Pedido,Web,Cerrado,0,1,jsarango,Equipo de soporte de SAP,,,,,Normal,Normal
696705,9/25/2025 13:16,SIRHA: Justificación médica,vmartinez,Urgente,Departamento Técnico Interno,Pedido,Web,Abierto,1,1,msandoval,Equipo de soporte de SAP,,,,,,Alta
695161,9/26/2025 9:06,Aplicación de la retención de impuestos,mlopez,Alta,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Cerrado,0,1,nenriquez,Equipo de soporte de SAP,,,,,Alta,Alta
695167,9/26/2025 11:59,Error JDE: Se ha encontrado con un problema inesperado...,drodriguez,Normal,Departamento Técnico Interno,Pedido,Web,Abierto,0,0,jsarango,Equipo de red,,,,,Normal,Normal
695394,9/29/2025 8:48,No hay éxito al generar informes,jlopez,Normal,Departamento de soporte de SAP JDE,Pedido,Web,Resuelto,1,0,spaez,Equipo de hardware,,,,,Normal,Normal
111319,9/29/2025 9:00,Instancia de prueba de lenta a inaccesible,vlopez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Normal,Normal
695281,9/29/2025 10:43,Rendimiento lento y batería Dell defectuosa,dfernandez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,1,0,mjacome,Equipo de AWS,,,,,Normal,Normal
695155,9/29/2025 12:00,Autoridad para subsanar errores,dcastro,Normal,Departamento Técnico Interno,Incidente / Problema,Web,Abierto,1,1,msandoval,Equipo de Salesforce,,,,,Normal,Normal
695133,9/29/2025 13:52,Analizador Técnico de RRHH en TEST,amorales,Urgente,Departamento de soporte de SAP JDE,Pedido,Web,Abierto,1,1,jsarango,Equipo de AWS,,,,,Urgente,Urgente
111235,9/29/2025 14:17,Solicitud de cuenta VPN,mramirez,Normal,Departamento de soporte de SAP JDE,Pedido,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Normal,Normal
696225,9/29/2025 15:15,No podemos encontrar UP_FORM5_1.,mperez,Baja,Departamento de soporte de SAP JDE,Pedido,Web,Cerrado,1,0,jsarango,Equipo de soporte de JDE,,,,,Baja,Baja
696466,10/1/2025 9:35,Política Institucional ARCH 2025,lperez,Urgente,Departamento de soporte de SAP JDE,Pedido,Web,Resuelto,1,1,msandoval,Equipo de mesa de ayuda,,,,,,Alta
694924,10/1/2025 13:21,Modificación de campos en Aprendizaje Externo,smorales,Normal,Departamento Técnico Interno,Pedido,Web,Cerrado,1,0,jsarango,Equipo de soporte de JDE,,,,,Normal,Normal
694900,10/1/2025 15:00,SOLICITUD VERIFICAR EL TELEFONO,clopez,Normal,Departamento de soporte de SAP JDE,Pedido,Correo electrónico,Abierto,0,0,nenriquez,Equipo de Salesforce,,,,,,Normal
111339,10/1/2025 15:08,CAMBIAR CONTRASEÑA Y CONFIRMACIÓN DE CORREO ELECTRÓNICO,avargas,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de SAP,,,,,Normal,Normal
696679,10/2/2025 14:48,Desaceleración de producción de JDE el 21 de febrero de 2019,mrodriguez,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Abierto,0,0,spaez,Equipo de soporte de JDE,,,,,Alta,Alta
695985,10/3/2025 12:26,PROD: Se modificó la seguridad en el último campo de fecha de inicio,lrodriguez,Alta,Departamento Técnico Interno,Incidente / Problema,Web,Abierto,1,0,msandoval,Equipo de Workday,,,,,Alta,Alta
111154,10/3/2025 13:00,Desaceleración de producción de JDE 21 de marzo de 2019,lvargas,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Alta,Alta
695311,10/3/2025 14:01,Servicio restringido de PeopleSoft,mfernandez,Alta,Departamento Técnico Interno,Incidente / Problema,Web,Abierto,0,1,jsarango,Equipo de soporte de JDE,,,,,Alta,Alta
696301,10/3/2025 15:01,Error al acceder a SAP.EDU.PH,crodriguez,Normal,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Resuelto,1,1,jsarango,Equipo de AWS,,,,,Normal,Normal
696233,10/3/2025 15:38,Tiempo de inactividad del sistema,jramirez,Urgente,Departamento Técnico Interno,Pedido,Correo electrónico,Resuelto,1,1,spaez,Equipo de Workday,,,,,Urgente,Urgente
111374,10/3/2025 15:53,Error de ping del nodo [CS 9.2],smorales,Normal,Departamento de soporte de SAP JDE,Pedido,Web,Cerrado,0,1,jsarango,Equipo de soporte de SAP,,,,,Normal,Normal
695049,10/6/2025 10:36,JDE PROD - Acceso lento (24 de abril de 2019),dfernandez,Urgente,Departamento de soporte de SAP JDE,Pedido,Web,Cerrado,0,0,spaez,Equipo de hardware,,,,,Urgente,Urgente
694925,10/6/2025 11:26,Instalación de impresora y escáner empson,vvargas,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Abierto,0,0,msandoval,Equipo de soporte de SAP,,,,,Normal,Normal
696413,10/6/2025 11:41,Cómo anular la configuración en un elemento creado,lrodriguez,Normal,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Abierto,1,0,jsarango,BPM - Equipo de soporte de ProcessMaker,,,,,Normal,Normal
695125,10/6/2025 12:28,Solicitud de acceso público,amartinez,Normal,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Resuelto,0,0,jsarango,Equipo de Workday,,,,,Normal,Normal
695517,10/6/2025 14:56,DEV NO ACCESIBLE,jfernandez,Normal,Departamento de soporte de SAP JDE,Pedido,Correo electrónico,Abierto,1,1,spaez,Equipo de red,,,,,Normal,Normal
696333,10/6/2025 16:04,"Desactivar ""Enfermedad"" y ""Otros""",mmorales,Normal,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Cerrado,1,0,jsarango,Equipo de red,,,,,Normal,Normal
111443,10/8/2025 13:12,Crear problemas de contabilidad,vperez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Normal,Normal
111511,10/8/2025 14:21,Solicitud de un servidor para implementación,smartinez,Urgente,Departamento Técnico Interno,Pedido,Correo electrónico,Cerrado,0,1,jsarango,Equipo de red,,,,,Urgente,Urgente
696276,10/9/2025 8:36,"Problemas de inicio de sesión (AY 2020-2021, 1er semestre)",sgomez,Normal,Departamento de soporte de SAP JDE,Pedido,Web,Cerrado,0,1,jsarango,Equipo de hardware,,,,,Normal,Normal
696588,10/9/2025 9:03,Conexión GlobalProtect,mlopez,Normal,Departamento Técnico Interno,Pedido,Web,Cerrado,1,0,mjacome,Equipo de red,,,,,Normal,Normal
695277,10/9/2025 9:41,Creación de una cuenta VPN,ccastro,Normal,Departamento Técnico Interno,Incidente / Problema,Correo electrónico,Cerrado,0,0,spaez,Equipo de red,,,,,Normal,Normal
695007,10/9/2025 11:40,PROD: Restricciones en el conjunto de asignaciones,jfernandez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Abierto,1,0,mjacome,Equipo de soporte de SAP,,,,,Normal,Normal
696710,10/9/2025 13:54,El proceso por lotes de grupos de estudiantes no funciona.,cramirez,Urgente,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Cerrado,1,1,spaez,BPM - Equipo de soporte de ProcessMaker,,,,,Urgente,Urgente
696018,10/9/2025 15:54,Cuenta OpenVPN bloqueada,aramirez,Normal,Departamento Técnico Interno,Pedido,Correo electrónico,Resuelto,1,1,rmorillo,Equipo de Salesforce,,,,,Normal,Normal
696716,10/10/2025 10:05,ERROR 504 TIEMPO DE ESPERA DE LA PUERTA DE ENLACE OTRA VEZ,amartinez,Urgente,Departamento Técnico Interno,Pedido,Web,Resuelto,1,0,mjacome,Equipo de Salesforce,,,,,Urgente,Urgente
695124,10/10/2025 12:09,Instalación impresora,lperez,Alta,Departamento Técnico Interno,Incidente / Problema,Web,Resuelto,0,0,jsarango,Equipo de soporte de SAP,,,,,,Alta
696410,10/10/2025 16:29,Instancia de desarrollo | Problema de vista de registro,aperez,Alta,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Abierto,0,0,msandoval,Equipo de Salesforce,,,,,Alta,Alta
695943,10/13/2025 10:07,La aprobación de JDE no se puede aprobar ni transferir,vrodriguez,Alta,Departamento Técnico Interno,Pedido,Correo electrónico,Resuelto,0,1,rmorillo,Equipo de Workday,,,,,Alta,Alta
111646,10/13/2025 11:33,[Solo prueba]:::[SAP]Página no disponible,mfernandez,Normal,Departamento Técnico Interno,Incidente / Problema,Web,Resuelto,1,1,rmorillo,Equipo de mesa de ayuda,,,,,Normal,Normal
696050,10/13/2025 12:13,El cajero no puede usar la búsqueda en SAP (UPCEB),lvargas,Normal,Departamento de soporte de SAP JDE,Pedido,Web,Abierto,1,1,msandoval,Equipo de mesa de ayuda,,,,,Normal,Normal
695586,10/13/2025 12:41,Sistema de causas judiciales - Causa penal,srodriguez,Alta,Departamento de soporte de SAP JDE,Pedido,Correo electrónico,Resuelto,0,0,rmorillo,Equipo de mesa de ayuda,,,,,Alta,Alta
111189,10/13/2025 12:46,Solicitud de aplicación de parche en la instancia DEV,lgomez,Normal,Departamento de soporte de SAP JDE,Pedido,Web,Cerrado,0,1,jsarango,Equipo de soporte de JDE,,,,,Normal,Normal
111264,10/13/2025 15:38,Cuenta VPN,slopez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Web,Cerrado,0,1,jsarango,Equipo de soporte de SAP,,,,,Normal,Normal
695570,10/13/2025 15:45,No se puede acceder/Datos incorrectos en la página de inicio de sesión,dgomez,Alta,Departamento Técnico Interno,Incidente / Problema,Web,Resuelto,1,1,nenriquez,Equipo de soporte de SAP,,,,,Alta,Alta
696483,10/13/2025 16:05,Ningún estudiante inscrito en la clase.,vgomez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Resuelto,1,1,mjacome,Equipo de Workday,,,,,Normal,Normal
695745,10/13/2025 16:10,No se puede imprimir el Certificado de Servicio aprobado,mfernandez,Alta,Departamento Técnico Interno,Incidente / Problema,Web,Abierto,1,0,jsarango,Equipo de soporte de SAP,,,,,Alta,Alta
695806,10/15/2025 10:19,Ralentización de la instancia de prueba de JDE,lrodriguez,Normal,Departamento de soporte de SAP JDE,Incidente / Problema,Correo electrónico,Resuelto,1,0,nenriquez,Equipo de soporte de SAP,,,,,Normal,Normal
695417,10/15/2025 15:11,Aprendizaje externo - Navegación,arodriguez,Normal,Departamento de soporte de SAP JDE,Pedido,Correo electrónico,Cerrado,0,1,nenriquez,Equipo de AWS,,,,,Normal,Normal
